Image_ID,ToothClass,Xmin,Ymin,Xmax,Ymax
962,27,51,120,120,184
962,12,313,353,356,414
962,22,166,358,202,414
962,21,202,362,260,429
963,21,204,350,259,397
963,25,93,206,162,278
963,26,70,136,152,223
963,11,249,344,307,387
963,16,350,131,430,216
963,12,307,340,344,386
963,15,347,204,413,274
963,24,115,270,175,319
963,13,343,318,379,357
963,22,172,344,206,379
963,14,374,273,402,311
964,12,313,340,355,388
964,17,369,89,443,150
964,15,358,219,421,267
964,25,83,208,146,277
964,14,342,269,402,317
964,26,55,144,135,225
964,21,195,356,253,410
964,24,101,270,161,318
964,16,360,140,439,224
964,11,254,354,316,403
964,23,122,316,167,359
964,22,154,345,201,396
965,22,150,359,185,401
965,26,56,161,130,244
965,14,326,296,384,342
965,11,235,378,290,419
965,21,181,379,234,419
965,16,360,177,436,260
965,15,346,250,406,301
965,24,94,286,150,332
965,13,323,337,361,381
965,17,373,120,446,190
965,27,49,101,121,169
965,12,285,363,324,404
965,25,77,237,138,289
966,24,102,258,165,309
966,11,250,356,307,411
966,23,126,311,163,350
966,21,193,350,250,414
966,14,336,269,397,323
966,15,359,236,421,280
966,26,61,129,138,209
966,25,95,195,143,260
966,16,361,154,440,235
966,22,157,330,202,380
966,12,284,333,330,377
966,13,335,330,372,364
967,17,367,103,433,169
967,25,60,159,126,233
967,16,345,150,414,230
967,26,51,109,115,172
967,11,217,332,276,383
967,12,274,331,311,374
967,14,309,256,371,306
967,15,330,214,383,265
967,21,167,327,223,376
967,24,81,218,140,266
967,23,100,261,157,305
967,13,300,299,352,352
967,22,130,304,178,355
968,14,346,263,402,311
968,26,78,175,146,247
968,24,127,272,183,320
968,21,219,352,268,394
968,12,312,337,351,386
968,16,376,161,446,234
968,25,104,236,159,282
968,13,337,306,381,350
968,11,268,349,315,390
968,15,365,225,421,272
968,27,61,129,118,193
968,17,403,114,462,179
968,22,184,344,224,385
968,23,149,316,192,360
969,16,339,202,415,283
969,14,312,315,372,368
969,26,71,170,146,244
969,21,159,387,215,440
969,13,297,359,346,410
969,17,367,152,442,225
969,23,97,335,149,386
969,24,81,288,145,338
969,27,55,114,135,182
969,18,389,94,454,161
969,12,265,385,306,428
969,11,214,395,270,447
969,22,128,371,169,418
969,25,73,241,141,291
969,15,326,270,392,326
970,22,159,360,212,415
970,15,358,234,423,290
970,21,199,376,257,433
970,27,49,110,117,186
970,16,374,169,455,253
970,26,62,167,139,249
970,11,257,375,317,434
970,13,332,325,385,383
970,12,301,361,356,416
970,23,129,325,179,381
970,17,398,109,467,185
970,25,83,236,145,293
970,24,105,280,169,336
970,14,343,278,405,331
971,15,351,219,412,264
971,16,346,139,423,217
971,17,367,93,431,150
971,13,335,316,382,364
971,14,338,270,400,318
971,26,64,152,140,227
971,22,164,346,205,391
971,12,305,341,347,388
971,23,126,325,175,372
971,25,84,225,145,276
971,11,256,356,312,413
971,24,103,274,165,324
971,21,201,360,255,415
972,16,381,201,455,284
972,27,36,114,108,190
972,26,55,171,128,251
972,14,339,299,392,347
972,11,236,367,296,418
972,23,122,313,173,364
972,17,402,148,463,210
972,24,100,279,154,322
972,13,316,334,369,388
972,21,179,364,237,414
972,22,152,354,193,390
972,12,291,363,330,407
972,14,364,264,421,316
972,25,80,241,138,288
973,26,54,159,128,238
973,23,120,314,170,366
973,15,350,242,408,294
973,14,335,288,393,335
973,16,360,173,433,254
973,12,284,354,323,400
973,27,47,103,116,168
973,17,377,110,449,187
973,25,66,234,128,279
973,13,314,327,362,382
973,24,92,275,149,321
973,11,233,363,287,410
973,22,152,346,192,389
973,21,179,359,234,408
974,27,32,145,99,222
974,16,339,155,408,234
974,26,63,191,135,279
974,21,225,361,278,436
974,11,273,358,326,430
974,14,324,261,380,309
974,12,301,337,353,400
974,17,343,94,413,166
974,23,152,332,199,384
974,22,186,349,232,417
974,13,321,305,373,356
974,25,101,259,156,314
974,15,337,221,393,272
974,24,128,296,183,347
975,26,53,168,127,248
975,27,30,113,102,184
975,17,378,71,452,138
975,16,348,118,420,195
975,24,112,269,165,316
975,15,341,184,396,233
975,23,131,309,179,360
975,13,333,274,385,324
975,21,204,325,258,371
975,11,257,320,312,368
975,25,88,231,140,280
975,12,307,305,347,350
975,22,170,332,210,378
975,14,331,231,389,274
976,22,140,343,174,387
976,17,365,111,426,179
976,15,329,230,387,279
976,12,269,341,308,388
976,23,117,312,150,348
976,27,61,96,130,165
976,11,219,351,272,402
976,26,66,158,139,232
976,16,335,163,408,239
976,13,296,313,343,361
976,21,169,350,222,399
976,25,80,227,139,274
976,24,98,267,155,314
976,14,307,267,364,318
977,26,58,165,130,243
977,12,309,383,356,433
977,15,375,244,438,300
977,16,387,174,463,256
977,17,405,114,476,185
977,25,72,236,136,290
977,13,341,341,393,397
977,11,249,398,312,452
977,27,52,99,123,172
977,23,107,334,159,392
977,21,185,396,247,452
977,14,358,289,422,345
977,24,76,286,141,335
977,22,146,378,190,425
978,17,368,97,452,165
978,16,359,152,441,234
978,27,60,118,138,185
978,26,73,169,155,252
978,23,133,337,182,391
978,12,317,357,362,402
978,24,107,292,174,343
978,22,172,363,215,414
978,25,90,246,155,296
978,11,265,364,325,420
978,14,350,274,417,329
978,15,365,230,431,281
978,13,343,322,399,380
978,21,208,370,266,427
979,15,339,181,418,265
979,16,366,119,443,198
979,26,62,113,137,190
979,25,87,174,164,257
979,27,57,61,125,127
979,24,111,244,170,299
979,23,131,292,178,343
979,12,300,335,345,383
979,21,191,343,248,392
979,14,335,249,391,305
979,11,247,346,305,394
979,22,151,332,197,375
979,17,377,66,454,135
979,13,327,299,375,350
980,22,159,348,193,395
980,12,317,349,358,399
980,26,46,136,122,217
980,15,371,204,437,281
980,25,67,204,135,280
980,11,256,356,318,405
980,23,126,318,165,358
980,24,97,265,149,324
980,21,193,354,257,407
980,14,357,271,408,325
980,16,393,142,467,220
981,12,305,355,343,409
981,25,92,227,151,271
981,24,107,272,165,321
981,16,359,146,435,225
981,26,66,150,140,229
981,14,336,268,395,317
981,22,158,355,200,405
981,11,253,377,304,432
981,23,130,322,168,362
981,15,347,224,404,265
981,21,199,375,253,425
981,13,339,315,373,360
982,25,72,238,134,291
982,14,344,263,408,312
982,22,150,363,197,416
982,24,87,287,151,335
982,11,251,371,314,434
982,17,359,77,434,150
982,15,356,215,419,267
982,16,352,144,431,221
982,26,51,169,129,247
982,23,116,333,164,383
982,12,304,352,351,406
982,13,329,314,381,367
982,27,39,106,110,179
982,21,188,377,250,437
983,26,68,175,146,256
983,12,319,367,365,414
983,16,361,165,438,246
983,22,157,368,206,415
983,13,341,325,393,383
983,17,377,114,449,178
983,11,261,377,326,434
983,21,199,381,261,439
983,14,350,280,410,330
983,15,362,241,425,289
983,23,126,332,177,389
983,25,92,244,153,295
983,27,56,127,130,186
983,24,107,286,169,336
984,14,344,231,407,283
984,22,167,333,202,385
984,25,98,184,160,232
984,23,132,284,183,337
984,24,110,231,173,281
984,11,256,348,310,408
984,13,328,283,381,338
984,21,197,349,254,405
984,12,304,328,350,376
984,26,86,106,151,184
984,15,357,185,419,234
984,16,360,110,429,185
985,15,358,216,409,258
985,24,139,299,193,349
985,21,236,364,288,414
985,13,346,296,397,342
985,25,127,260,176,310
985,16,355,144,423,220
985,27,59,148,125,223
985,26,88,203,155,282
985,12,323,331,362,375
985,14,346,254,402,298
985,23,163,343,208,385
985,17,366,86,431,155
985,22,203,357,243,401
985,11,288,356,338,408
986,22,126,358,168,412
986,11,217,386,278,444
986,25,83,271,147,322
986,15,318,318,382,371
986,21,155,381,215,442
986,16,353,240,435,331
986,12,276,373,318,418
986,26,59,178,141,264
986,23,95,327,128,368
987,27,36,107,112,182
987,26,54,166,131,248
987,16,356,153,431,235
987,17,368,93,441,163
987,23,123,314,171,368
987,21,197,356,251,416
987,11,248,358,301,425
987,25,86,231,142,285
987,22,162,335,208,388
987,12,288,338,335,391
987,15,347,223,402,274
987,13,314,305,365,360
987,24,110,271,165,323
987,14,327,262,383,313
988,15,345,216,419,297
988,13,316,317,366,373
988,16,372,169,446,240
988,22,155,345,202,400
988,12,287,343,335,402
988,23,125,315,177,371
988,24,108,277,166,328
988,25,88,237,151,289
988,11,243,356,297,421
988,14,333,276,390,333
988,27,66,128,141,195
988,17,390,122,458,181
988,21,192,355,244,422
989,21,204,354,261,418
989,22,178,334,213,383
989,16,360,125,430,201
989,14,344,239,404,286
989,11,260,348,318,418
989,12,314,333,354,381
989,13,340,287,385,339
989,26,84,143,155,219
989,24,121,251,184,301
989,15,357,193,418,243
989,23,141,298,184,342
989,25,103,209,165,259
989,27,76,102,133,153
990,16,339,185,407,255
990,21,221,384,273,431
990,24,135,309,189,353
990,23,160,353,194,393
990,17,358,139,420,198
990,11,278,380,330,424
990,15,344,253,400,296
990,25,115,271,170,316
990,14,335,292,389,334
990,26,94,210,160,280
990,12,316,366,351,402
990,27,73,156,133,224
990,22,190,381,224,419
990,13,350,341,374,372
991,26,58,122,133,201
991,15,348,194,431,282
991,14,340,269,404,328
991,25,74,185,157,270
991,13,328,316,380,376
991,21,181,365,243,425
991,22,143,350,190,403
991,24,94,261,162,318
991,11,242,371,302,431
991,12,294,351,340,405
991,23,108,314,165,371
991,16,384,136,457,217
992,13,364,265,400,317
992,12,339,307,381,358
992,26,84,176,154,261
992,16,317,96,393,171
992,21,257,361,315,427
992,27,41,129,107,212
992,22,211,353,261,408
992,17,317,34,390,103
992,23,165,339,215,389
992,15,339,168,407,217
992,11,308,343,367,406
992,24,131,297,197,349
992,14,340,218,405,267
992,25,106,253,171,308
993,14,338,248,396,299
993,23,125,323,176,382
993,22,173,348,212,390
993,15,347,196,408,254
993,26,39,174,113,261
993,27,17,113,85,200
993,25,77,240,135,300
993,24,106,282,165,338
993,11,265,336,321,397
993,21,212,348,268,399
993,13,338,293,393,349
993,12,313,322,354,370
993,16,354,127,424,208
994,16,362,171,430,248
994,15,355,238,410,289
994,14,343,284,397,331
994,24,121,295,178,342
994,17,374,114,439,180
994,21,212,374,264,428
994,26,81,184,149,260
994,27,68,128,133,195
994,22,176,366,217,416
994,25,102,252,159,301
994,11,265,376,317,427
994,12,310,365,352,414
994,13,333,326,382,377
994,23,138,335,191,387
995,26,76,184,149,263
995,27,69,126,144,189
995,16,378,180,454,259
995,13,330,326,385,388
995,25,96,248,160,306
995,24,121,290,182,347
995,12,311,359,363,416
995,21,216,376,265,448
995,14,348,290,409,343
995,22,184,362,226,424
995,17,379,125,469,196
995,11,258,369,315,433
995,23,145,329,200,393
995,15,369,243,431,298
996,25,69,215,134,265
996,26,64,131,140,215
996,14,334,278,399,332
996,24,94,260,157,309
996,15,359,235,424,290
996,16,368,156,443,243
996,21,189,345,252,416
996,11,251,344,314,412
996,12,295,319,341,367
996,23,113,308,165,365
996,27,54,85,132,144
996,22,152,332,198,386
996,13,345,328,397,375
996,17,400,107,471,180
997,26,78,143,150,222
997,16,347,150,420,230
997,21,184,370,241,430
997,15,345,224,401,269
997,17,361,87,430,161
997,11,246,370,303,429
997,12,296,357,334,402
997,13,315,315,363,367
997,24,108,263,165,308
997,27,70,86,140,152
997,14,325,265,381,313
997,23,127,313,165,361
997,22,157,349,194,396
997,25,90,219,148,263
998,23,144,327,189,376
998,13,334,312,381,361
998,27,63,135,129,202
998,14,341,271,400,318
998,17,365,111,433,177
998,26,81,187,147,262
998,16,354,164,423,237
998,24,120,289,178,336
998,15,355,231,409,276
998,22,179,356,224,398
998,11,269,356,320,406
998,21,218,357,269,408
998,25,100,253,156,299
998,12,315,342,352,392
999,17,367,236,441,317
999,16,325,280,399,362
999,26,42,157,118,224
999,27,57,89,136,167
999,11,133,403,191,460
999,14,256,364,317,422
999,13,227,396,282,456
999,25,47,221,111,266
999,22,67,356,117,407
999,23,49,314,108,368
999,24,49,267,111,314
999,15,291,325,347,388
999,21,86,386,143,442
999,12,189,410,235,461
1000,11,265,354,319,400
1000,26,85,179,153,255
1000,17,350,104,414,167
1000,16,346,161,413,234
1000,24,125,284,181,330
1000,14,333,274,388,321
1000,27,79,131,137,191
1000,25,111,242,165,292
1000,21,208,357,263,401
1000,12,305,337,348,379
1000,22,177,344,219,383
1000,15,347,232,403,278
1000,23,149,335,179,358
1000,13,346,324,380,357
1001,26,86,175,153,251
1001,13,347,285,396,334
1001,14,351,241,405,286
1001,23,162,318,210,367
1001,17,363,73,425,135
1001,22,199,345,240,393
1001,16,358,129,425,201
1001,11,291,345,340,394
1001,27,65,124,130,190
1001,21,238,347,291,398
1001,24,139,278,193,326
1001,15,357,196,412,244
1001,25,115,239,169,289
1001,12,331,327,372,372
1002,16,372,180,443,259
1002,26,71,177,140,256
1002,13,343,326,391,377
1002,14,340,281,404,341
1002,27,40,127,107,198
1002,15,355,241,421,300
1002,25,106,237,168,293
1002,17,395,124,459,196
1002,22,174,358,214,399
1002,12,302,352,351,401
1002,23,144,328,189,373
1002,24,120,284,181,337
1002,21,210,366,261,412
1002,11,261,362,312,408
1002,18,405,77,463,137
1003,21,197,336,256,385
1003,11,257,341,316,390
1003,26,98,187,163,257
1003,27,76,121,151,199
1003,16,354,186,418,257
1003,17,361,115,437,196
1003,25,119,247,171,305
1003,24,144,298,184,338
1003,14,333,294,373,335
1003,15,346,244,397,303
1004,27,63,113,132,182
1004,22,164,347,204,389
1004,24,120,274,175,318
1004,26,81,167,149,240
1004,21,199,363,252,410
1004,16,379,190,449,265
1004,25,102,233,160,278
1004,12,310,364,350,399
1004,17,399,135,468,205
1004,15,365,256,418,296
1004,14,348,291,399,339
1004,11,256,370,310,412
1004,23,135,325,177,358
1005,26,74,120,147,192
1005,15,357,239,414,291
1005,17,397,127,461,189
1005,13,309,320,355,370
1005,11,224,361,279,410
1005,14,327,273,385,327
1005,21,171,354,225,402
1005,25,81,191,142,235
1005,27,77,66,138,127
1005,16,370,172,443,255
1005,12,274,348,317,395
1005,24,94,234,156,284
1005,22,141,327,178,379
1005,23,113,284,157,333
1006,15,357,218,430,299
1006,16,398,170,470,246
1006,26,85,72,163,137
1006,25,92,127,165,202
1006,24,95,200,157,254
1006,13,295,316,358,372
1006,14,327,262,376,323
1006,21,137,328,193,384
1006,11,186,346,243,406
1006,12,243,347,295,397
1006,23,92,253,154,302
1006,22,119,297,162,348
1007,26,43,123,118,206
1007,16,364,114,437,196
1007,13,338,294,368,333
1007,21,188,354,246,416
1007,23,113,295,152,350
1007,24,91,242,151,293
1007,22,150,337,189,390
1007,17,383,53,453,124
1007,14,335,237,393,288
1007,12,302,339,346,381
1007,15,359,182,412,241
1007,27,31,65,100,136
1007,11,250,353,308,412
1007,25,70,194,132,249
1008,16,365,107,439,185
1008,11,294,356,355,412
1008,25,118,217,183,266
1008,24,135,262,197,313
1008,26,84,151,162,230
1008,12,331,321,377,374
1008,22,198,338,247,391
1008,23,166,321,197,362
1008,15,364,180,429,230
1008,14,352,228,414,279
1008,13,362,279,402,332
1008,21,234,360,295,417
1009,14,373,177,432,236
1009,16,277,103,361,176
1009,23,339,398,396,461
1009,13,400,207,472,267
1009,18,174,23,256,101
1009,17,227,53,313,128
1009,21,404,358,472,416
1009,22,375,382,434,440
1009,28,40,378,105,461
1009,15,337,144,400,202
1009,27,102,397,175,477
1009,26,169,397,245,477
1009,12,422,263,482,311
1009,24,288,402,342,468
1009,11,431,308,491,366
1009,25,239,402,290,467
1010,16,371,130,451,217
1010,26,52,134,131,219
1010,15,373,213,432,257
1010,27,44,75,109,147
1010,24,97,254,160,307
1010,23,124,303,174,362
1010,14,349,250,411,300
1010,13,343,296,387,354
1010,17,406,82,469,144
1010,21,196,348,255,417
1010,12,313,336,348,387
1010,25,74,211,136,260
1010,11,256,346,315,415
1010,22,166,345,196,392
1011,26,74,167,148,244
1011,16,362,143,432,221
1011,27,53,114,121,183
1011,15,362,216,414,269
1011,12,310,344,350,390
1011,24,115,271,171,322
1011,21,211,359,264,412
1011,23,136,313,185,364
1011,22,173,348,214,398
1011,25,100,233,154,280
1011,14,345,259,399,310
1011,11,265,360,315,417
1011,13,333,302,383,354
1012,27,58,169,134,244
1012,17,373,109,450,178
1012,12,344,361,390,411
1012,14,362,285,427,335
1012,16,363,169,442,243
1012,26,90,221,167,304
1012,15,369,240,433,288
1012,23,176,355,224,410
1012,22,216,381,258,429
1012,13,367,327,419,378
1012,21,254,394,310,453
1012,11,303,386,359,446
1012,25,126,286,184,340
1012,24,153,322,212,377
1013,25,94,205,164,283
1013,15,354,194,424,271
1013,14,356,262,407,312
1013,21,215,369,273,413
1013,26,74,158,141,223
1013,24,119,270,169,319
1013,13,346,308,392,361
1013,23,139,317,185,369
1013,16,369,137,434,205
1013,12,320,347,362,391
1013,17,378,83,435,140
1013,22,175,355,219,398
1013,11,273,368,330,414
1013,27,69,107,130,163
1014,17,380,133,451,201
1014,16,361,183,430,256
1014,26,100,157,167,231
1014,21,198,359,250,406
1014,13,320,326,368,375
1014,15,354,244,409,295
1014,24,121,269,177,315
1014,22,163,349,201,391
1014,27,93,112,150,169
1014,11,249,364,303,408
1014,14,338,287,392,335
1014,25,113,227,168,272
1014,12,298,360,339,400
1014,23,135,311,183,361
1015,13,343,291,387,344
1015,26,53,133,129,216
1015,15,351,192,417,243
1015,24,99,259,160,311
1015,14,341,241,403,292
1015,12,310,332,358,379
1015,21,201,354,262,410
1015,16,351,110,429,194
1015,11,262,356,323,410
1015,23,127,306,164,359
1015,22,160,342,203,391
1015,25,71,213,135,258
1016,17,351,49,424,121
1016,26,63,160,140,241
1016,27,35,102,111,182
1016,21,210,341,269,399
1016,16,342,109,417,185
1016,15,343,181,404,233
1016,14,326,226,389,278
1016,22,175,332,221,378
1016,13,328,277,379,325
1016,12,309,313,352,363
1016,23,138,311,188,364
1016,24,113,265,175,320
1016,25,100,221,160,274
1016,11,267,333,327,387
1017,12,302,369,348,419
1017,15,355,246,418,298
1017,13,330,338,380,392
1017,16,361,169,435,252
1017,26,67,166,143,251
1017,27,45,92,132,178
1017,17,371,95,452,178
1017,14,337,289,398,341
1017,11,260,387,316,449
1017,22,172,362,216,408
1017,21,203,381,260,447
1017,23,133,329,186,386
1017,25,98,237,161,292
1017,24,112,285,174,337
1018,12,299,336,339,380
1018,14,330,245,388,296
1018,22,161,335,201,382
1018,24,107,248,163,297
1018,26,71,127,145,208
1018,25,96,196,153,249
1018,21,194,354,247,409
1018,16,349,128,423,205
1018,11,248,355,303,407
1018,13,341,313,362,338
1019,26,53,153,133,241
1019,16,371,145,452,232
1019,13,339,316,389,375
1019,25,76,227,144,285
1019,21,194,372,255,430
1019,23,122,327,166,381
1019,22,158,359,202,413
1019,11,255,369,319,429
1019,15,372,227,442,281
1019,27,41,98,119,168
1019,24,96,276,166,334
1019,14,348,266,417,327
1019,17,389,92,466,162
1019,12,306,352,355,406
1020,24,108,281,172,339
1020,11,262,381,316,433
1020,12,298,338,349,388
1020,15,328,212,395,268
1020,14,323,266,392,324
1020,21,184,383,240,429
1020,22,157,328,207,377
1020,25,120,220,180,282
1020,26,62,177,139,262
1020,16,347,141,423,226
1021,22,128,306,167,348
1021,16,348,183,423,264
1021,14,304,285,360,336
1021,21,154,327,202,380
1021,25,98,204,156,250
1021,11,200,341,253,392
1021,13,284,326,330,374
1021,26,92,129,164,204
1021,15,332,248,388,300
1021,27,89,74,159,138
1021,23,94,285,117,333
1021,12,253,348,293,389
1021,24,101,249,159,295
1022,23,122,314,165,367
1022,15,359,222,420,270
1022,26,70,154,144,233
1022,14,344,269,405,315
1022,13,341,309,382,360
1022,24,101,271,166,320
1022,22,158,349,201,399
1022,27,57,96,129,165
1022,17,379,88,453,160
1022,11,257,362,315,415
1022,12,309,344,351,397
1022,16,368,149,440,229
1022,21,197,365,255,416
1022,25,89,226,152,273
1023,22,183,350,225,398
1023,26,77,174,150,253
1023,11,273,365,321,404
1023,15,346,211,399,255
1023,16,342,139,409,215
1023,13,335,296,384,341
1023,24,120,282,177,331
1023,23,144,327,190,376
1023,21,223,366,271,406
1023,17,344,82,411,149
1023,14,336,251,393,297
1023,27,66,118,133,188
1023,25,103,244,157,292
1023,12,313,332,358,376
1024,16,350,149,418,221
1024,17,366,95,432,161
1024,27,50,110,106,171
1024,24,105,261,164,313
1024,26,71,153,138,225
1024,13,319,295,364,339
1024,12,298,333,333,375
1024,15,344,212,403,261
1024,25,90,214,147,266
1024,21,204,352,253,396
1024,23,131,305,179,350
1024,11,255,352,301,395
1024,14,329,253,387,302
1024,22,167,337,206,379
1025,23,143,327,192,377
1025,14,336,269,396,316
1025,16,367,158,435,236
1025,15,357,227,410,272
1025,13,334,312,372,353
1025,11,267,358,320,410
1025,24,123,284,183,334
1025,26,74,167,144,245
1025,17,377,102,441,168
1025,25,98,231,167,297
1025,21,215,362,267,414
1025,12,308,343,349,389
1025,22,179,349,221,400
1025,27,66,114,132,179
1026,23,151,322,190,366
1026,11,272,322,321,378
1026,26,63,196,135,272
1026,16,333,127,403,201
1026,27,49,139,113,204
1026,13,336,278,376,324
1026,24,121,293,171,338
1026,12,314,308,352,351
1026,17,327,70,395,130
1026,14,338,240,390,281
1026,15,342,201,391,241
1026,21,225,336,273,387
1026,25,103,256,148,302
1026,22,185,339,225,380
1027,15,358,185,419,231
1027,14,342,228,405,276
1027,25,76,210,139,256
1027,13,331,276,382,328
1027,21,207,329,258,390
1027,26,61,137,134,213
1027,23,127,292,179,345
1027,24,98,247,160,297
1027,16,352,110,426,186
1027,22,165,322,203,373
1027,11,266,325,315,389
1027,17,367,63,425,121
1027,12,315,313,358,357
1028,26,81,125,155,194
1028,27,73,66,153,138
1028,24,98,237,171,293
1028,14,340,240,411,297
1028,12,300,315,353,377
1028,13,335,291,393,344
1028,25,89,187,157,244
1028,16,361,124,435,200
1028,11,253,329,313,399
1028,21,196,339,254,403
1028,15,359,196,425,247
1028,23,117,288,180,344
1028,22,152,319,208,383
1029,16,336,108,412,189
1029,15,335,185,398,235
1029,27,34,103,93,160
1029,26,51,146,127,230
1029,11,262,342,320,392
1029,22,161,335,207,378
1029,12,306,315,348,363
1029,14,324,232,388,280
1029,24,100,268,164,319
1029,23,129,312,168,355
1029,13,328,278,369,321
1029,25,78,221,144,274
1029,21,202,345,262,393
1030,16,356,90,424,155
1030,26,91,199,160,271
1030,27,62,148,133,215
1030,12,359,276,403,323
1030,25,135,248,188,298
1030,14,369,195,426,239
1030,24,160,283,208,329
1030,15,367,154,421,195
1030,23,190,314,236,362
1030,21,273,325,325,373
1030,17,342,30,413,91
1030,22,233,328,274,375
1030,13,377,238,421,283
1030,11,320,302,372,353
1031,12,312,360,356,403
1031,14,344,291,402,338
1031,26,83,161,153,241
1031,21,200,371,259,412
1031,15,362,240,420,287
1031,11,260,367,317,412
1031,17,403,112,464,183
1031,24,113,295,170,338
1031,22,160,358,205,402
1031,16,375,167,445,247
1031,27,57,114,117,181
1031,25,116,249,135,276
1032,22,162,327,205,385
1032,16,388,131,461,209
1032,25,90,207,149,253
1032,13,344,304,391,354
1032,15,373,195,434,264
1032,26,78,131,151,209
1032,11,262,348,318,406
1032,21,204,348,260,406
1032,14,358,260,417,307
1032,23,130,291,180,347
1032,24,105,247,164,293
1032,12,306,320,348,363
1033,23,111,332,162,389
1033,27,41,66,121,149
1033,13,351,326,400,385
1033,26,46,140,133,224
1033,22,151,370,197,422
1033,12,315,372,361,419
1033,15,361,218,433,274
1033,17,382,69,464,152
1033,16,367,143,451,226
1033,21,189,388,255,451
1033,24,86,272,155,332
1033,14,349,268,420,328
1033,25,78,209,143,275
1033,11,256,387,321,449
1034,16,349,185,423,267
1034,26,93,175,165,252
1034,12,283,360,323,401
1034,11,241,373,293,430
1034,23,142,326,186,371
1034,13,308,331,351,377
1034,27,83,136,146,191
1034,22,172,355,210,397
1034,15,336,249,392,302
1034,21,197,376,245,436
1034,24,130,285,184,331
1034,25,113,242,172,291
1034,14,318,291,374,341
1034,17,376,144,427,204
1035,26,43,136,119,215
1035,22,145,330,189,382
1035,14,346,253,408,308
1035,13,335,303,385,345
1035,21,182,356,243,401
1035,24,82,251,144,305
1035,15,366,207,429,264
1035,25,58,205,124,260
1035,11,243,354,309,403
1035,16,377,141,452,221
1035,12,301,335,349,386
1035,23,111,307,152,345
1036,24,109,270,169,321
1036,11,254,366,313,424
1036,13,335,318,382,372
1036,26,69,153,147,232
1036,14,333,268,393,320
1036,23,122,319,167,372
1036,12,302,348,349,399
1036,15,349,222,413,278
1036,16,360,153,438,234
1036,21,195,362,254,420
1036,27,60,93,131,164
1036,17,381,94,449,166
1036,22,155,352,197,405
1036,25,91,222,155,277
1037,16,367,190,447,271
1037,26,60,187,142,269
1037,27,39,126,115,205
1037,28,29,73,100,137
1037,12,309,383,360,440
1037,17,395,131,473,209
1037,11,256,400,318,462
1037,14,344,308,406,356
1037,25,85,261,151,312
1037,22,163,379,212,438
1037,24,103,308,163,354
1037,21,199,399,257,470
1037,13,330,351,387,408
1037,23,126,346,183,405
1037,15,356,259,421,312
1037,18,409,72,482,140
1038,16,344,182,414,255
1038,26,75,156,146,221
1038,27,66,98,136,167
1038,17,364,132,432,200
1038,14,317,278,374,325
1038,12,274,339,316,387
1038,22,138,332,180,376
1038,21,174,341,224,387
1038,13,304,314,350,363
1038,25,85,219,142,262
1038,11,224,346,276,392
1038,15,336,242,392,288
1038,24,100,255,157,300
1038,23,113,297,160,344
1038,28,64,55,123,106
1038,18,382,86,442,146
1039,13,326,339,367,385
1039,16,366,163,451,245
1039,12,310,381,354,425
1039,14,333,288,393,346
1039,21,188,380,247,442
1039,25,101,204,174,273
1039,15,353,228,424,302
1039,26,90,132,171,213
1039,24,112,271,174,321
1039,22,151,361,196,412
1039,11,247,384,309,439
1040,26,59,153,136,235
1040,15,370,232,430,284
1040,14,356,279,411,333
1040,16,381,166,456,245
1040,25,77,228,138,279
1040,13,339,326,379,367
1040,11,257,371,318,431
1040,12,308,351,350,404
1040,27,50,98,126,170
1040,22,158,362,201,415
1040,24,88,279,143,321
1040,23,119,332,166,388
1040,21,193,374,255,437
1040,17,395,107,474,179
1041,14,352,279,417,332
1041,26,69,135,152,223
1041,21,204,372,266,432
1041,12,300,357,352,414
1041,16,369,141,452,233
1041,23,132,320,183,372
1041,27,62,68,140,148
1041,13,341,326,391,379
1041,15,367,230,434,282
1041,25,90,219,156,270
1041,22,166,352,216,411
1041,24,107,266,172,320
1041,17,393,80,467,163
1041,11,264,379,324,432
1042,27,17,101,93,172
1042,23,119,311,162,357
1042,26,36,157,118,239
1042,14,331,253,395,305
1042,24,85,267,149,319
1042,21,192,344,247,398
1042,22,160,333,197,381
1042,16,352,139,432,219
1042,11,246,339,303,393
1042,13,329,300,377,343
1042,15,347,207,411,262
1042,17,369,79,448,152
1042,12,296,329,337,379
1042,25,66,223,131,278
1043,12,405,291,456,338
1043,16,294,108,375,178
1043,25,197,375,247,437
1043,22,339,396,388,448
1043,26,132,345,203,422
1043,13,424,247,469,297
1043,21,377,378,433,435
1043,14,375,201,433,257
1043,11,405,336,463,389
1043,17,259,59,325,123
1043,24,241,385,291,447
1043,23,290,406,342,460
1043,15,347,161,406,217
1043,27,69,311,138,388
1044,17,368,123,441,189
1044,26,67,190,137,262
1044,16,352,174,425,251
1044,23,138,323,183,373
1044,27,45,136,117,204
1044,12,301,351,337,386
1044,14,334,282,389,325
1044,13,322,319,369,368
1044,11,256,357,308,407
1044,22,176,352,211,391
1044,15,355,244,410,289
1044,25,92,252,145,302
1044,24,115,289,169,337
1044,21,206,359,257,411
1045,14,335,251,400,302
1045,25,82,200,144,269
1045,15,350,199,416,254
1045,26,56,130,131,214
1045,13,327,297,373,352
1045,12,299,343,345,393
1045,16,360,122,433,207
1045,11,250,361,308,418
1045,23,119,304,168,361
1045,21,189,365,250,421
1045,24,87,266,150,315
1045,22,151,347,197,399
